ano;cod_municipio;rd;nm_municipio;gre;cod_escola;nm_escola;tp_escola;p_em;nota_lp;nota_mt;nota_saep;idepe;mat_3em;tdi_3em;TP_LOCALIZACAO;IN_INTERNET;IN_NOTURNO;IN_EJA;QT_MAT_BAS;QT_MAT_MED_INT;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_BRANCA;TX_MAT_MED_INT
2009;2601904;Agreste Central;Bezerros;Mata Centro;26051788;ESCOLA GETULIO D ANDRADE LIMA;REGULAR;0,65;3,9;4,07;3,98;2,59;;70;Urbana;1;1;0;1239;0;658;581;162;0
2009;2601904;Agreste Central;Bezerros;Mata Centro;26051737;ESCOLA PROFESSORA MARIA ANA;REGULAR;0,86;3,81;4,2;4;3,43;;63,3;Urbana;1;1;1;860;0;423;437;68;0
2009;2602001;Sertão do Araripe;Bodocó;Sertão do Araripe;26001942;ESCOLA ARTUR BARROS CAVALCANTI;REGULAR;0,87;3,65;3,93;3,79;3,28;;49,7;Urbana;1;1;1;889;0;494;395;42;0
2009;2602001;Sertão do Araripe;Bodocó;Sertão do Araripe;26001900;ESCOLA JOAO CARLOS LOCIO DE ALMEIDA;REGULAR;0,81;3,7;3,81;3,76;3,03;;64,1;Urbana;1;1;1;1475;0;885;590;91;0
2009;2602100;Agreste Meridional;Bom Conselho;Agreste Meridional;26072149;ESCOLA CORONEL JOSÉ ABÍLIO;REGULAR;0,69;3,85;3,86;3,85;2,64;;44,4;Urbana;1;1;1;2308;0;1276;1032;305;0
2009;2602209;Agreste Setentrional;Bom Jardim;Vale do Capibaribe;26067382;ESCOLA JUSTULINO FERREIRA GOMES;REGULAR;0,79;3,8;4,01;3,91;3,08;;13,4;Rural;1;1;0;942;6;509;433;79;0,00636942675159236
2009;2602209;Agreste Setentrional;Bom Jardim;Vale do Capibaribe;26067552;ESCOLA RAIMUNDO HONÓRIO;REGULAR;0,84;3,8;3,65;3,73;3,12;;50;Urbana;1;1;1;897;26;555;342;23;0,0289855072463768
2009;2602308;Agreste Central;Bonito;Mata Centro;26083493;ESCOLA PE JOSE AUGUSTO;REGULAR;;;;;;;0;Urbana;1;1;1;851;0;458;393;256;0
2009;2602407;Agreste Meridional;Brejão;Agreste Meridional;26073102;ESCOLA PROF ISMENIA LEMOS WANDERLEY;REGULAR;0,89;3,25;3,47;3,36;3;;23,4;Urbana;1;1;0;913;2;509;404;12;0,00219058050383352
2009;2602506;Sertão do Pajeú;Brejinho;Sertão do Alto Pajeú;26015315;JOSÉ SEVERINO DE ARAÚJO;REGULAR;0,78;4,23;4,22;4,23;3,3;;46,7;Urbana;1;1;0;495;0;281;214;2;0
2009;2602605;Agreste Central;Brejo da Madre de Deus;Agreste Centro Norte;26052083;ESCOLA ANDRE CORDEIRO;REGULAR;0,73;3,48;3,55;3,51;2,55;;25,8;Urbana;1;1;1;1697;0;1058;639;158;0
2009;2602704;Mata Norte;Buenos Aires;Mata Norte;26087375;ESCOLA JAIME COELHO;REGULAR;0,88;4,18;3,77;3,97;3,48;;28,3;Urbana;1;1;1;1090;10;579;511;48;0,0091743119266055
2009;2602704;Mata Norte;Buenos Aires;Mata Norte;26087529;ESCOLA LAURINDO GOMES;REGULAR;0,74;3,13;3,16;3,15;2,33;;79,7;Urbana;1;1;1;619;3;308;311;12;0,00484652665589661
2009;2602803;Agreste Meridional;Buíque;Sertão do Moxotó-Ipanema;26045656;ESCOLA SAO FELIX DE CANTALICE;REGULAR;0,82;3,33;3,54;3,44;2,83;;42,4;Urbana;1;1;1;1398;0;734;664;60;0
2009;2602803;Agreste Meridional;Buíque;Sertão do Moxotó-Ipanema;26046040;ESCOLA VIGARIO JOAO INACIO-ENSINO FUNDAMENTAL E MEDIO;REGULAR;0,84;3,42;3,67;3,55;2,99;;41,7;Urbana;1;1;1;1473;0;902;571;95;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26130149;ESC EMIDIO CAVALCANTI DE ALBUQUERQUE;REGULAR;0,65;3,47;3,72;3,59;2,34;;41,5;Urbana;0;1;0;1687;0;823;864;118;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26178079;ESCOLA DE GAIBU;REGULAR;0,84;3,63;3,57;3,6;3,03;;48,1;Urbana;1;1;1;1171;0;655;516;122;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26129817;ESCOLA DES ANTONIO DA SILVA GUIMARAES;REGULAR;0,71;3,54;3,66;3,6;2,56;;67,6;Urbana;1;1;1;1791;0;951;840;70;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26153742;ESCOLA ESTADUAL MADRE IVA BEZERRA DE ARAUJO;REGULAR;0,73;3,61;3,76;3,68;2,7;;42,3;Rural;1;1;1;2197;0;1101;1096;243;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26130386;ESCOLA JOSE RODRIGUES DE CARVALHO;REGULAR;0,8;3,06;3,42;3,24;2,58;;45,7;Urbana;1;1;1;1391;0;705;686;87;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26129922;ESCOLA LUISA GUERRA;REGULAR;0,73;3,27;3,41;3,34;2,45;;54;Urbana;1;1;1;1437;0;790;647;183;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26171198;ESCOLA MARIA EUGENIA LOPES GOMES;REGULAR;0,65;2,82;3,27;3,05;1,98;;57,2;Urbana;1;1;0;1609;0;790;819;23;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26130319;ESCOLA PROFº NATANAEL BARBOSA MEDRADO;REGULAR;0,72;3,11;3,35;3,23;2,32;;64;Urbana;1;1;0;867;0;461;406;47;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26130203;ESCOLA SENADOR F PESSOA DE QUEIROZ;REGULAR;0,82;3,25;3,36;3,31;2,72;;15,8;Urbana;1;1;1;937;0;475;462;113;0
2009;2602902;Metropolitana Recife;Cabo de Santo Agostinho;Metropolitana Sul;26130521;ESCOLA ZUMBI DOS PALMARES;REGULAR;0,76;3,74;3,83;3,78;2,87;;28,6;Urbana;1;1;1;853;0;454;399;123;0
2009;2603009;Sertão do São Francisco;Cabrobó;Sertão do Médio São Francisco;26032082;ESCOLA MINISTRO MARCOS FREIRE;REGULAR;0,8;3,68;3,97;3,82;3,07;;49,1;Urbana;1;1;1;937;0;476;461;43;0
2009;2603009;Sertão do São Francisco;Cabrobó;Sertão do Médio São Francisco;26031914;ESCOLA SENADOR PAULO GUERRA;REGULAR;0,76;2,99;3,41;3,2;2,44;;41,3;Urbana;1;1;0;1517;2;891;626;67;0,001318391562294
2009;2603108;Agreste Central;Cachoeirinha;Agreste Centro Norte;26052776;ESCOLA CORSINA BRAGA;REGULAR;0,81;3,79;3,82;3,81;3,09;;31,4;Urbana;1;1;0;1173;0;720;453;88;0
2009;2603207;Agreste Meridional;Caetés;Agreste Meridional;26073498;ESC LUIZ PEREIRA JUNIOR;REGULAR;0,75;3,69;3,9;3,79;2,84;;44;Urbana;1;1;0;1233;0;815;418;88;0
2009;2603306;Agreste Meridional;Calçado;Agreste Meridional;26074079;ESCOLA AUGUSTA CORDEIRO DE MELO;REGULAR;0,76;3,36;3,67;3,52;2,66;;34,5;Urbana;1;1;0;708;0;382;326;41;0
2009;2603405;Sertão do Pajeú;Calumbi;Sertão do Alto Pajeú;26015625;ANTONIO GOMES DE LIMA;REGULAR;0,86;3,62;3,49;3,55;3,06;;66,1;Urbana;1;1;1;689;0;349;340;31;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107597;ESC FRANCISCO DE PAULA CORREIA DE ARAUJO;REGULAR;0,81;3,66;3,71;3,68;2,97;;40,8;Urbana;1;1;1;2006;0;1107;899;52;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108046;ESC MAJOR LELIO ENS FUNDAMENTAL E MEDIO;REGULAR;0,7;3,98;4,26;4,12;2,87;;39;Rural;1;1;1;708;0;369;339;22;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107945;ESC PROF CARLOS FREDERICO DO R MACIEL;REGULAR;0,66;3,8;3,75;3,77;2,5;;60;Urbana;1;1;0;1512;0;757;755;54;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107562;ESCOLA CONSELHEIRO SAMUEL MAC DOWELL;REGULAR;0,65;3,69;3,74;3,71;2,41;;64,6;Urbana;1;1;1;1277;0;611;666;55;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107570;ESCOLA DEPUTADO OSCAR CARNEIRO;REGULAR;0,8;4,77;4,77;4,77;3,83;;42,9;Urbana;1;1;1;1416;0;766;650;74;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107600;ESCOLA FREI CANECA;REGULAR;0,79;4,36;3,98;4,17;3,3;;46,4;Urbana;1;1;0;1489;0;819;670;35;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107627;ESCOLA JOAQUIM AMAZONAS;REGULAR;0,68;4,09;4,17;4,13;2,81;;48,8;Urbana;1;1;1;1105;0;597;508;112;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107651;ESCOLA MARIA DA CONCEICAO DO REGO B LACERDA;REGULAR;0,65;3,68;3,81;3,75;2,44;;70,5;Urbana;1;1;1;1916;0;964;952;93;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107678;ESCOLA MINISTRO JARBAS PASSARINHO;REGULAR;0,83;4,41;4,44;4,42;3,68;;35,4;Rural;1;1;1;1381;0;740;641;170;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107937;ESCOLA PROF ANTONIO CARNEIRO LEAO;REGULAR;0,65;4,07;4,04;4,05;2,64;;57,5;Rural;1;1;0;1774;0;874;900;127;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107961;ESCOLA PROFESSOR NELSON CHAVES;REGULAR;0,65;3,5;3,47;3,48;2,27;;66,4;Urbana;1;1;1;1624;0;835;789;14;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108275;ESCOLA SANTA APOLONIA;REGULAR;0,83;3,04;3,3;3,17;2,62;;39,1;Urbana;1;1;1;555;0;258;297;38;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26165112;ESCOLA SANTA SOFIA;REGULAR;0,8;3,16;3,55;3,36;2,69;;72,5;Urbana;1;1;0;1278;0;876;402;228;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26108240;ESCOLA TIMBI;REGULAR;0,8;3,49;3,86;3,68;2,94;;52,2;Urbana;1;1;1;852;0;436;416;125;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26107996;ESCOLA VALE DAS PEDREIRAS;REGULAR;;;;;;;0;Urbana;1;1;1;827;0;409;418;14;0
2009;2603454;Metropolitana Recife;Camaragibe;Metropolitana Sul;26171236;PROFESSORA ALICE DE BARROS MAURICIO;REGULAR;0,65;3,91;3,66;3,78;2,46;;46,2;Urbana;0;1;1;816;0;447;369;161;0
2009;2603504;Agreste Central;Camocim de São Félix;Mata Centro;26083639;ESCOLA QUINTINO BOCAIUVA;REGULAR;0,74;3,75;3,93;3,84;2,84;;43,6;Urbana;1;1;0;1180;0;649;531;165;0
2009;2603603;Mata Norte;Camutanga;Mata Norte;26087715;ESCOLA PEDRO TAVARES;REGULAR;0,85;3,67;4,05;3,86;3,28;;58,7;Urbana;1;1;1;755;0;398;357;129;0
2009;2603702;Agreste Meridional;Canhotinho;Agreste Meridional;26074591;ESCOLA AMELIA GUEIROS LEITE;REGULAR;0,88;4,05;4,16;4,1;3,61;;22,7;Urbana;1;1;1;606;0;277;329;162;0
2009;2603900;Sertão do Pajeú;Carnaíba;Sertão do Alto Pajeú;26016010;ESCOLA JOAO GOMES DOS REIS;REGULAR;0,75;4,44;4,37;4,41;3,31;;42,6;Urbana;1;1;1;967;0;573;394;134;0
2009;2603926;Sertão de Itaparica;Carnaubeira da Penha;Sertão do Submédio São Francisco;26040310;ESCOLA BOM JESUS DOS AFLITOS;REGULAR;;;;;;;0;Rural;0;1;1;104;0;54;50;0;0
2009;2603926;Sertão de Itaparica;Carnaubeira da Penha;Sertão do Submédio São Francisco;26040824;ESCOLA ESPECIOSA BENIGNA DE BARROS;REGULAR;;;;;;;0;Rural;0;1;1;68;0;32;36;0;0
2009;2603926;Sertão de Itaparica;Carnaubeira da Penha;Sertão do Submédio São Francisco;26139081;ESCOLA ESTADUAL JOAO RODRIGUES LEITE;REGULAR;;;;;;;;Rural;;;;;;;;;
2009;2603926;Sertão de Itaparica;Carnaubeira da Penha;Sertão do Submédio São Francisco;26040280;ESCOLA PROFESSOR AURELIANO GONÇALVES DOS SANTOS;REGULAR;0,86;3,1;3,33;3,21;2,75;;56,5;Urbana;1;1;1;1172;1;696;476;53;0,000853242320819113
2009;2604007;Mata Norte;Carpina;Mata Norte;26087880;ESC DEPUTADO JOAO TEOBALDO DE AZEVEDO;REGULAR;0,89;2,91;3,53;3,22;2,87;;28,6;Urbana;1;1;1;919;1;476;443;41;0,00108813928182807
2009;2604007;Mata Norte;Carpina;Mata Norte;26087910;ESC. JOAO CAVALCANTI PETRIBU;REGULAR;0,71;3,87;3,91;3,89;2,75;;50,8;Urbana;1;1;1;1710;2;1000;710;200;0,00116959064327485
2009;2604007;Mata Norte;Carpina;Mata Norte;26088258;ESCOLA ALUISIO GERMANO;REGULAR;0,8;4,09;3,95;4,02;3,23;;32,1;Urbana;1;0;0;393;0;192;201;48;0
2009;2604007;Mata Norte;Carpina;Mata Norte;26087928;ESCOLA JOSE DE LIMA JUNIOR;REGULAR;0,68;3,8;3,95;3,88;2,65;;44;Urbana;1;1;1;1604;1;812;792;341;0,000623441396508728
2009;2604007;Mata Norte;Carpina;Mata Norte;26088134;ESCOLA SAO JOSE;REGULAR;0,65;3,99;4,03;4,01;2,61;;64,1;Urbana;1;1;1;1589;3;797;792;173;0,00188797986154814
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26053845;COLEGIO ESTADUAL DE CARUARU NELSON BARBALHO;REGULAR;0,69;4,05;4,28;4,17;2,87;;30,2;Urbana;1;1;0;1628;0;1043;585;139;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054019;ESCOLA ANTÔNIA CAVALCANTI DE ALBUQUERQUE;REGULAR;0,72;3,24;3,24;3,24;2,32;;75,9;Urbana;1;1;1;938;0;492;446;170;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054060;ESCOLA DOM VITAL;REGULAR;0,68;3,55;3,66;3,61;2,47;;54,2;Urbana;1;1;0;1179;0;596;583;367;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26055210;ESCOLA JOSE CARLOS FLORENCIO;REGULAR;0,68;3,14;3,49;3,31;2,24;;50;Urbana;1;1;0;819;0;435;384;30;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054140;ESCOLA MARIA AUXILIADORA LIBERATO;REGULAR;0,8;4,36;4,38;4,37;3,5;;59,1;Urbana;0;1;1;1739;0;892;847;219;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26053853;ESCOLA NICANOR SOUTO MAIOR;REGULAR;0,66;3,85;3,92;3,88;2,55;;36,9;Urbana;1;1;1;2022;0;933;1089;140;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26055473;ESCOLA PAULINA MONTEIRO;REGULAR;;;;;;;0;Urbana;1;1;1;800;0;324;476;222;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054809;ESCOLA PE ZACARIAS TAVARES;REGULAR;0,67;4,22;4,42;4,32;2,88;;27;Urbana;1;1;0;1730;0;948;782;152;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054884;ESCOLA PROF ADELIA LEAL FERREIRA;REGULAR;0,65;3,84;3,71;3,77;2,45;;59,3;Urbana;1;1;0;1063;0;550;513;98;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054914;ESCOLA PROF ELISETE LOPES DE LIMA PIRES;REGULAR;0,7;3,62;3,62;3,62;2,54;;56;Urbana;1;1;1;1837;0;913;924;195;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054825;ESCOLA PROF JESUINA PEREIRA REGO;REGULAR;0,72;3,92;3,89;3,9;2,81;;67,6;Urbana;1;1;0;1217;0;642;575;90;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054850;ESCOLA PROF MARIO SETTE;REGULAR;0,75;3,92;3,74;3,83;2,88;;39,2;Urbana;1;1;0;1178;0;660;518;306;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26054876;ESCOLA PROF VICENTE MONTEIRO;REGULAR;0,66;3,73;3,93;3,83;2,52;;53,1;Urbana;1;1;0;1633;0;942;691;779;0
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26055082;ESCOLA PROFESSOR LISBOA;REGULAR;0,65;3,76;3,94;3,85;2,5;;55,3;Urbana;1;1;1;1715;1;822;893;428;0,000583090379008746
2009;2604106;Agreste Central;Caruaru;Agreste Centro Norte;26055040;ESCOLA SANTO AMARO;REGULAR;0,75;3,32;3,5;3,41;2,56;;46,2;Urbana;1;1;0;1164;0;599;565;54;0
2009;2604155;Agreste Setentrional;Casinhas;Vale do Capibaribe;26065568;ESCOLA ESTADUAL JOÃO XXIII;REGULAR;0,85;3,65;3,54;3,59;3,07;;47,2;Urbana;1;1;0;754;1;471;283;82;0,0013262599469496
2009;2604205;Mata Sul;Catende;Mata Sul;26098210;ESCOLA ATHAYDE ACCIOLY LINS;REGULAR;0,65;3,36;3,5;3,43;2,23;;70,6;Urbana;1;1;1;487;0;243;244;58;0
2009;2604205;Mata Sul;Catende;Mata Sul;26098270;ESCOLA COSTA AZEVEDO;REGULAR;0,8;3,99;3,87;3,93;3,16;;57,4;Urbana;1;1;1;1200;13;632;568;145;0,0108333333333333
2009;2604205;Mata Sul;Catende;Mata Sul;26098253;ESCOLA ELZA CARNEVAL LINS;REGULAR;;;;;;;63,6;Urbana;1;1;1;345;0;187;158;32;0
2009;2604205;Mata Sul;Catende;Mata Sul;26098415;ESCOLA SOFIA FEIJÓ SAMPAIO;REGULAR;0,88;4,27;3,62;3,94;3,45;;48,6;Rural;1;1;0;720;4;369;351;67;0,00555555555555556
2009;2604205;Mata Sul;Catende;Mata Sul;26098504;ESCOLA TOBIAS BARRETO;REGULAR;0,88;3,41;3,72;3,57;3,15;;20;Rural;1;1;1;365;4;165;200;55;0,010958904109589
2009;2604304;Sertão Central;Cedro;Sertão Central;26009323;ESC VALDICLEIWTSON DA SILVA MENEZES;REGULAR;0,8;3,19;3,81;3,5;2,8;;70;Urbana;1;1;1;398;0;185;213;28;0
2009;2604304;Sertão Central;Cedro;Sertão Central;26009315;ESCOLA PROF MANOEL JOAQUIM LEITE;REGULAR;0,86;3,7;3,68;3,69;3,16;;29,8;Urbana;1;1;1;805;1;468;337;56;0,00124223602484472
2009;2604403;Mata Norte;Chã de Alegria;Mata Centro;26093030;ESCOLA PRESIDENTE COSTA E SILVA;REGULAR;0,72;3;3,1;3,05;2,19;;61;Urbana;1;1;0;875;23;491;384;47;0,0262857142857143
2009;2604502;Mata Sul;Chã Grande;Mata Centro;26093219;ESCOLA ESTADUAL JOAO BATISTA DE VASCONCELOS;REGULAR;0,9;3,33;3,66;3,49;3,16;;40;Urbana;1;1;0;1066;1;614;452;146;0,000938086303939962
2009;2604601;Mata Norte;Condado;Mata Norte;26088533;ESCOLA JULIO CORREIA DE OLIVEIRA;REGULAR;0,82;3,32;3,47;3,39;2,77;;49,4;Urbana;1;1;1;1191;0;679;512;132;0
2009;2604700;Agreste Meridional;Correntes;Agreste Meridional;26074907;ESC AUGUSTO LUCIO DA SILVA ENS FUND E MEDIO;REGULAR;0,68;3,96;3,88;3,92;2,67;;74;Urbana;1;1;0;645;0;426;219;77;0
2009;2604809;Mata Sul;Cortês;Mata Sul;26098822;ESCOLA PROFA ABIGAIL GUERRA;REGULAR;0,83;3,24;3,52;3,38;2,81;;63,7;Urbana;1;1;1;1065;0;600;465;199;0
2009;2604908;Agreste Setentrional;Cumaru;Vale do Capibaribe;26067803;ESCOLA ESTADUAL MANOEL GONÇALVES DE LIMA;REGULAR;0,83;3,65;3,5;3,57;2,96;;63,3;Urbana;1;1;1;1080;1;619;461;62;0,000925925925925926
2009;2605004;Agreste Central;Cupira;Agreste Centro Norte;26084040;ESCOLA EZEQUIEL BERTINO DE ALMEIDA;REGULAR;0,73;3,76;4,16;3,96;2,91;;47,4;Urbana;1;1;0;774;0;431;343;53;0
2009;2605004;Agreste Central;Cupira;Agreste Centro Norte;26084201;ESCOLA PROFA MARIA DE LOURDES TEMPORAL;REGULAR;0,74;3,66;3,74;3,7;2,75;;48,2;Urbana;1;1;0;1079;0;607;472;116;0
2009;2605103;Sertão do Moxotó;Custódia;Sertão do Moxotó-Ipanema;26025981;ESCOLA GENERAL JOAQUIM INACIO;REGULAR;0,87;3,75;3,87;3,81;3,31;;30;Urbana;1;1;1;1679;18;1040;639;72;0,0107206670637284
2009;2605152;Sertão do São Francisco;Dormentes;Sertão do Médio São Francisco;26033089;ESCOLA NOSSA SENHORA DAS GRACAS;REGULAR;0,86;3,37;3,49;3,43;2,94;;20;Rural;1;1;0;191;0;91;100;18;0
2009;2605152;Sertão do São Francisco;Dormentes;Sertão do Médio São Francisco;26033356;ESCOLA SENADOR NILO COELHO;REGULAR;0,92;3,46;3,84;3,65;3,36;;29,4;Urbana;1;1;0;497;0;296;201;73;0
2009;2605202;Mata Sul;Escada;Mata Centro;26099489;ESCOLA MONSENHOR JOÃO RODRIGUES DE CARVALHO;REGULAR;0,87;3,47;3,6;3,53;3,08;;30,6;Urbana;1;1;1;2136;0;1236;900;97;0
2009;2605202;Mata Sul;Escada;Mata Centro;26099322;ESCOLA PROF ERALDO CAMPOS;REGULAR;0,7;3,54;3,57;3,56;2,48;;57,4;Urbana;1;1;1;1271;0;680;591;76;0
2009;2605202;Mata Sul;Escada;Mata Centro;26099497;ESCOLA VIGARIO PEDROSA ENSINO DE 1 GRAU;REGULAR;0,84;3,13;3,53;3,33;2,79;;50;Urbana;1;1;0;1094;0;585;509;42;0
2009;2605301;Sertão do Araripe;Exu;Sertão do Araripe;26003066;ESCOLA BARAO DE EXU;REGULAR;0,8;3,67;3,9;3,79;3,04;;38,1;Urbana;1;1;0;1370;0;793;577;111;0
2009;2605301;Sertão do Araripe;Exu;Sertão do Araripe;26003082;ESCOLA DE PRIMEIRO GRAU PE MEDEIROS;REGULAR;0,65;3,59;3,75;3,67;2,39;;49,2;Urbana;1;1;1;1002;0;516;486;55;0
2009;2605301;Sertão do Araripe;Exu;Sertão do Araripe;26003821;ESCOLA NELSON ARAUJO;REGULAR;0,73;4,11;4,05;4,08;2,96;;45,3;Urbana;1;0;1;524;0;290;234;26;0
2009;2605301;Sertão do Araripe;Exu;Sertão do Araripe;26003210;ESCOLA SAO VICENTE DE PAULA;REGULAR;0,68;4,06;3,5;3,78;2,58;;74,8;Urbana;1;1;1;1034;0;530;504;65;0
2009;2605400;Agreste Setentrional;Feira Nova;Vale do Capibaribe;26068508;ESCOLA ANTONIO INACIO;REGULAR;;;;;;;0;Urbana;1;1;1;226;0;108;118;65;0
2009;2605400;Agreste Setentrional;Feira Nova;Vale do Capibaribe;26068427;ESCOLA PONTES DE MIRANDA;REGULAR;0,65;3,59;3,87;3,73;2,42;;62;Urbana;1;1;1;1578;2;902;676;70;0,00126742712294043
2009;2605459;Metropolitana Recife;Fernando de Noronha;Recife Norte;26132001;ESC ARQUIPELAGO DE FERNANDO DE NORONHA;REGULAR;0,7;3,44;3,48;3,46;2,41;;66,7;Urbana;1;1;1;516;0;247;269;135;0
2009;2605509;Mata Norte;Ferreiros;Mata Norte;26088606;ESCOLA EMILIANO PEREIRA BORGES;REGULAR;0,87;3,65;3,84;3,74;3,24;;47,1;Urbana;1;1;1;811;11;448;363;95;0,0135635018495684
2009;2605608;Sertão do Pajeú;Flores;Sertão do Alto Pajeú;26016540;ESCOLA AIRES GAMA;REGULAR;0,83;3,6;3,68;3,64;3,01;;34,4;Urbana;1;1;1;616;3;315;301;180;0,00487012987012987
2009;2605608;Sertão do Pajeú;Flores;Sertão do Alto Pajeú;26016729;ESCOLA DARIO GOMES DE LIMA;REGULAR;1;4,75;4,68;4,71;4,71;;25;Urbana;1;1;0;524;0;275;249;3;0
2009;2605608;Sertão do Pajeú;Flores;Sertão do Alto Pajeú;26133974;ESCOLA PEDRO SANTOS ESTIMA;REGULAR;0,84;4;4;4;3,36;;50;Urbana;1;1;0;491;1;277;214;12;0,00203665987780041
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26040956;ESCOLA DEPUTADO AFONSO FERRAZ;REGULAR;0,76;3,93;3,94;3,93;2,98;;44,3;Urbana;1;1;1;1831;6;1080;751;134;0,00327689787001638
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26040972;ESCOLA JULIO DE MELLO ENSINO FUNDAMENTAL E MÉDIO;REGULAR;0,72;4,11;3,99;4,05;2,93;;37,6;Urbana;1;1;1;889;0;462;427;60;0
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26041200;ESCOLA TRES MARIAS;REGULAR;0,77;4,27;4,34;4,31;3,31;;59,2;Urbana;1;1;1;625;0;334;291;34;0
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26419831;JOSE FERREIRA DA SILVA;REGULAR;0,89;3,28;3,52;3,4;3,04;;43,5;Rural;0;1;0;68;0;29;39;5;0
2009;2605707;Sertão de Itaparica;Floresta;Sertão do Submédio São Francisco;26419823;TERESINHA DE SOUZA LIRA;REGULAR;0,83;3,14;3,24;3,19;2,66;;51,2;Rural;0;1;0;90;0;46;44;18;0
2009;2605806;Agreste Setentrional;Frei Miguelinho;Vale do Capibaribe;26063530;ESCOLA SAO JOSE;REGULAR;0,92;3,65;3,84;3,74;3,43;;59,8;Urbana;1;1;1;726;0;375;351;380;0
2009;2605806;Agreste Setentrional;Frei Miguelinho;Vale do Capibaribe;26063522;ESCOLA TEOFILO SEVERINO DE ARRUDA - ENSINO FUNDAMENTAL E MÉD;REGULAR;0,89;3,75;4,1;3,93;3,51;;55,8;Rural;1;1;1;491;0;254;237;185;0
2009;2605905;Mata Sul;Gameleira;Mata Sul;26099853;ESCOLA DR JAIME MONTEIRO;REGULAR;0,8;3,09;3,38;3,24;2,6;;72,9;Urbana;1;1;1;1211;5;689;522;26;0,00412881915772089
2009;2605905;Mata Sul;Gameleira;Mata Sul;26165783;ESCOLA ESTADUAL NOSSA SENHORA DA PENHA;REGULAR;0,78;3,47;3,66;3,56;2,79;;54,4;Urbana;1;1;1;857;0;493;364;16;0
2009;2606002;Agreste Meridional;Garanhuns;Agreste Meridional;26132230;ESC APLICACAO PROFA IVONITA ALVES GUERRA;REGULAR;;;;;;;0;Urbana;1;0;0;412;0;249;163;63;0
2009;2606002;Agreste Meridional;Garanhuns;Agreste Meridional;26075733;ESC DUQUE DE CAXIAS ENSINO FUNDAMENTAL E MÉDIO;REGULAR;0,65;3,98;4,14;4,06;2,64;;78,4;Urbana;0;1;0;443;0;205;238;60;0
